Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Composant),Labels,Labels,Labels,Labels
Task,MGPSUP-1972,51038,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-05-24 08:16,2018-05-29 10:22,,,update_production,,,
Task,MGPSUP-1970,51020,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-05-22 08:15,2018-05-22 09:56,,,update_production,,,
Task,MGPSUP-1969,51015,Get every cash-in / cash-out amounts for every users with a contribution done of SNCF strike moneypot,taher.sehli,mickael.pois,Normal,Done,Done,2018-05-21 17:33,2018-07-11 18:25,,,sncf,,,
Task,MGPSUP-1968,50981,"Unknown ""Submitting"" Mandate status",fabien.beauche,fabien.beauche,Normal,Done,Done,2018-05-18 12:38,2018-07-24 16:55,,,,,,
Task,MGPSUP-1967,50923,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-05-17 08:15,2018-05-17 10:25,,,update_production,,,
Task,MGPSUP-1966,50915,Issue accessing the BO leetchi - Voxpro,julien.job,roxana,Normal,Done,Done,2018-05-16 17:25,2018-05-16 18:01,,,,,,
Task,MGPSUP-1965,50896,Updated ZIP not transferred to Payline,sebastian.vetter,sebastian.vetter,Normal,Done,Done,2018-05-15 15:14,2018-05-15 15:30,,,,,,
Task,MGPSUP-1964,50895,Duplicate hook PAYIN_NORMAL_SUCCEEDED,imane.rahmoun,roxana,Normal,Done,Done,2018-05-15 12:21,2018-05-22 09:47,,,,,,
Task,MGPSUP-1963,50893,Request to permanently increase the rate limit,tikhoze.banda,tikhoze.banda,Normal,Done,Fixed,2018-05-15 10:21,2019-06-13 09:38,,,,,,
Task,MGPSUP-1962,50889,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-05-15 08:16,2018-05-17 10:25,,,update_production,,,
Task,MGPSUP-1960,50881,Client is unable to access specific user on their dashboard,wladimir.dharcourt,tikhoze.banda,Normal,Done,Done,2018-05-14 17:23,2018-09-06 10:30,,,,,,
Task,MGPSUP-1959,50864,Timeouts when using the transfer endpoint. ,mickael.pois,tikhoze.banda,Normal,Done,Done,2018-05-14 10:57,2018-08-20 15:59,,,,,,
Task,MGPSUP-1958,50862,Error on payout creation,,roxana,Normal,Won't Do,,2018-05-14 10:47,2019-01-03 16:55,,,,,,
Task,MGPSUP-1957,50858,Amélioration de nos règles de confidentialité,yann.badre,yann.badre,Normal,Done,Done,2018-05-12 11:14,2018-05-15 17:05,,,,,,
Task,MGPSUP-1956,50856,"Refund errors impossible to regulate: ""Refund period exceeds the limit"" and ""Refund country is out of Eurozone""",removed91,sebastian.vetter,Normal,Done,Fixed,2018-05-11 16:58,2019-06-20 15:25,,,,,,
Task,MGPSUP-1954,50848,Typo error on the French Side of the FAQ,maaike.bosch,gauthier.susset,Normal,Done,Done,2018-05-11 12:23,2018-06-05 10:24,,,,,,
Task,MGPSUP-1952,50845,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-05-10 08:15,2018-05-15 10:32,,,update_production,,,
Task,MGPSUP-1949,50838,"AVS check always returning ""NO_CHECK"" for Chrono24",mickael.pois,sebastian.vetter,Normal,Done,Done,2018-05-09 11:12,2018-05-14 09:34,,,,,,
Task,MGPSUP-1947,50832,"Bank Statement still showing ""LEETCHI Corp"" for Sofort Refunds",,sebastian.vetter,Normal,Done,Done,2018-05-08 13:56,2018-08-03 11:38,,,,,,
Task,MGPSUP-1946,50831,"Refund Payins failed due to  ""Unsufficient wallet balance""",,gauthier.susset,Normal,Done,Done,2018-05-08 11:52,2018-05-11 17:17,,,,,,
Task,MGPSUP-1945,50830,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-05-08 08:16,2018-05-09 09:50,,,update_production,,,
Task,MGPSUP-1943,50823,Statement descriptor not displayed correctly,mickael.pois,fabien.beauche,Normal,Done,Done,2018-05-07 14:57,2018-05-14 11:25,,,,,,
Task,MGPSUP-1942,50822,Spanish payments blocked - MGP (LaRuche) seen as a fraudulent trade,roxana,roxana,Normal,Done,Done,2018-05-07 14:32,2018-05-14 10:19,,,,,,
Task,MGPSUP-1941,50818,MOP configuration page for a client broken,richard.prodhomme,melany.vandewoestyne,Normal,Done,Done,2018-05-07 14:03,2018-05-11 10:19,,,update_production,,,
Task,MGPSUP-1940,50805,"Refund errors impossible to regulate: ""Refund period exceeds the limit"" and ""Refund country is out of Eurozone""",removed91,removed91,Normal,Done,Done,2018-05-04 12:02,2018-05-29 11:24,,,errors,Payline,refund,
Task,MGPSUP-1936,50794,Re-syncrhonyze reportings for some clients,mickael.pois,fabien.beauche,Normal,Done,Done,2018-05-03 13:27,2018-05-23 10:07,,,,,,
Task,MGPSUP-1934,50784,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-05-03 08:16,2018-05-09 09:51,,,update_production,,,
Task,MGPSUP-1932,50770,[SANDBOX]Blocked Transfer for KYC ,,gauthier.susset,Normal,Done,Done,2018-05-01 14:06,2018-05-02 18:30,,,,,,
Task,MGPSUP-1931,50769,Consistance des montants,matthieu,yann.badre,Normal,Done,Done,2018-05-01 08:15,2018-10-09 12:18,,,update_production,,,
Task,MGPSUP-1930,50768,"CVV collection breaks payment flow when using iframe due to ""X-Frame-Options"" set to SAMEORIGIN",mickael.pois,tikhoze.banda,Normal,Done,Done,2018-04-30 23:35,2018-06-29 11:46,,,,,,
Task,MGPSUP-1929,50767,Rate Limit: mymajor-project has hit the limit several times today for the same behaviour,fabien.beauche,furhanah.azharuddin,Normal,Done,Done,2018-04-30 18:24,2018-05-11 09:33,,,,,,
Task,MGPSUP-1928,50762,Extract Compliance entre le 01/03/18 et 01/04/2018 - Contrôle,removed60,julien.job,Normal,Done,Done,2018-04-30 14:06,2019-04-08 11:54,,,compliance,,,
Task,MGPSUP-1927,50759,"Users are not being validated in sandbox, despite all the relevant KYC documents being validated",removed60,tikhoze.banda,Normal,Done,Done,2018-04-30 11:01,2018-05-04 12:14,,,,,,
Task,MGPSUP-1926,50756,Wrong statement descriptor for Payin,fabien.beauche,alexis.pasqualin,Normal,Done,Done,2018-04-27 10:44,2018-04-30 13:09,,,,,,
Task,MGPSUP-1925,50745,"Chrono24 is asking for more comprehensive information, what the wrong KYC block did cause in SandBox",,mahmoud.nahawandi,Normal,Done,Done,2018-04-26 10:11,2018-05-02 18:31,,,,,,
Task,MGPSUP-1924,50742,Consistance des montants,removed85,yann.badre,Normal,Done,Done,2018-04-26 08:16,2018-04-26 12:29,,,update_production,,,
Task,MGPSUP-1923,50736,Rate Limit: kctest-local001 has been hitting the rate limit several times for the same behaviour,gauthier.susset,furhanah.azharuddin,Normal,Done,Done,2018-04-25 15:46,2018-05-11 11:04,,,,,,
Task,MGPSUP-1922,50734,User charged twice for a single card payment,fabien.beauche,gauthier.susset,Normal,Done,Done,2018-04-25 15:34,2018-04-26 11:42,,,,,,
Task,MGPSUP-1921,50731,Credit Card charges without Payline transactions,imane.rahmoun,sebastian.vetter,Normal,Done,Done,2018-04-25 14:14,2018-06-07 12:27,,,,,,
Task,MGPSUP-1917,50710,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-04-24 08:16,2018-04-24 09:40,,,update_production,,,
Task,MGPSUP-1916,50705,Sandbox Operations issue (KYC and payin bankwire validation) on dashboard,wladimir.dharcourt,fabien.beauche,Normal,Done,Done,2018-04-23 15:49,2018-04-23 16:38,,,,,,
Task,MGPSUP-1915,50690,The Backoffice MOP configuration page is broken for the client membawa (as we had with  MGPSUP-815 DONE  ).,richard.prodhomme,mahmoud.nahawandi,Normal,Done,Done,2018-04-20 11:34,2018-04-24 10:21,,,update,,,
Task,MGPSUP-1913,50683,Analyze Maestro issues and acceptance rates ,removed91,removed91,Normal,Done,Done,2018-04-19 14:04,2018-11-15 10:59,,,maestro,,,
Task,MGPSUP-1912,50676,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-04-19 08:16,2018-04-19 11:04,,,update_production,,,
Task,MGPSUP-1909,50667,"Automate ""UNBATCH AND REFUND"" action in Backoffice",farah.chabchoub,matthieu,Normal,Done,Done,2018-04-18 11:18,2018-04-18 14:16,,,,,,
Task,MGPSUP-1907,50656,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-04-17 08:16,2018-04-17 10:54,,,update_production,,,
Task,MGPSUP-1905,50652,SOFORT payment failed but charged,sebastian.vetter,sebastian.vetter,Normal,Done,Done,2018-04-16 18:07,2018-04-19 10:49,,,,,,
Task,MGPSUP-1904,50647,Capture existing partners from Leetchi into Xantia database,richard.prodhomme,removed85,Normal,Done,Done,2018-04-13 17:29,2018-04-24 10:41,,,update_production,,,
Task,MGPSUP-1903,50646,Payment done directly on our bank account (DE94370800400480040003),removed91,roxana,Normal,Done,Done,2018-04-13 16:27,2018-05-04 10:09,,,,,,
Task,MGPSUP-1902,50645,"[Rate Limit]Campanda is making a huge number of GET calls, and this behaviour is increasing",mahmoud.nahawandi,furhanah.azharuddin,Normal,Done,Done,2018-04-13 14:46,2018-04-19 11:39,,,,,,
Task,MGPSUP-1901,50644,[Documentation] Docs can't be navigated when on mobile view,jean-baptiste.vovau,tikhoze.banda,Normal,Done,Done,2018-04-13 14:42,2018-06-18 14:07,,,,,,
Task,MGPSUP-1900,50635,Consistance des montants,removed85,yann.badre,Normal,Done,Done,2018-04-12 08:16,2018-04-12 11:20,,,update_production,,,
Task,MGPSUP-1899,50624,Rate Limiting,imane.rahmoun,maxence.busson,Normal,Done,Done,2018-04-10 18:42,2018-04-11 13:55,,,,,,
Task,MGPSUP-1898,50613,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-04-10 08:16,2018-04-10 09:33,,,update_production,,,
Task,MGPSUP-1897,50593,"Error ""transaction is not authorized"" on a payment.",imane.rahmoun,maxence.busson,Normal,Done,Done,2018-04-06 12:04,2018-04-06 17:55,,,Payline,,,
Task,MGPSUP-1895,50583,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-04-05 08:15,2018-04-05 11:00,,,update_production,,,
